protocol_id;x;facs;github;NROWS;NCOLS;row_to_check;content;tricky
prot-1893--fk--36;26;https://betalab.kb.se/prot-1893--fk--36/prot_1893__fk__36-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1893/prot-1893--fk--36.xml#L2225;43;1;22;1 stycket.;
prot-1893--fk--36;26;https://betalab.kb.se/prot-1893--fk--36/prot_1893__fk__36-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1893/prot-1893--fk--36.xml#L2225;43;1;26;Enligt gällande lag skall för hvarje pastorat utses en valman för;
prot-1893--fk--36;26;https://betalab.kb.se/prot-1893--fk--36/prot_1893__fk__36-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1893/prot-1893--fk--36.xml#L2225;43;1;37;stå understundom icke så få svårigheter för att kunna erhålla lämp-;
prot-1895--ak--30;24;https://betalab.kb.se/prot-1895--ak--30/prot_1895__ak__30-024.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--ak--30.xml#L2119;50;1;6;läkare och veterinärer för de hästar och fordon, hvilka för utöf-;
prot-1895--ak--30;24;https://betalab.kb.se/prot-1895--ak--30/prot_1895__ak__30-024.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--ak--30.xml#L2119;50;1;9;undantager vissa hästar för dessa personers räkning, lika nödvän-;
prot-1895--ak--30;24;https://betalab.kb.se/prot-1895--ak--30/prot_1895__ak__30-024.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--ak--30.xml#L2119;50;1;34;skulle komma att uttagas.;
prot-1895--fk--17;7;https://betalab.kb.se/prot-1895--fk--17/prot_1895__fk__17-007.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--17.xml#L562;49;1;22;statskassan eller den enskilde, som af hypoteksväsendet i vårt;
prot-1895--fk--17;7;https://betalab.kb.se/prot-1895--fk--17/prot_1895__fk__17-007.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--17.xml#L562;49;1;36;förmälda belopp, 8,000,000 kronor, utan med all sannolikhet;
prot-1895--fk--17;7;https://betalab.kb.se/prot-1895--fk--17/prot_1895__fk__17-007.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--17.xml#L562;49;1;49;å erhållna hypotekslån, detta icke synes stå väl tillsammans med;
prot-1895--fk--30;20;https://betalab.kb.se/prot-1895--fk--30/prot_1895__fk__30-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--30.xml#L2135;50;1;7;denna fråga är, att enligt komiténs egen beräkning skulle en dylik;
prot-1895--fk--30;20;https://betalab.kb.se/prot-1895--fk--30/prot_1895__fk__30-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--30.xml#L2135;50;1;26;jernväg till 190,585 kronor 77 öre, mot 213,426 kronor 33 öre under;
prot-1895--fk--30;20;https://betalab.kb.se/prot-1895--fk--30/prot_1895__fk__30-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1895/prot-1895--fk--30.xml#L2135;50;1;27;år 1893, således en minskning af 22,840 kronor 56 öre, hvilken minsk-;
prot-1896--ak--15;21;https://betalab.kb.se/prot-1896--ak--15/prot_1896__ak__15-021.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--15.xml#L1749;51;1;4;utan föregående utredning. Men nu bara herrarne hört från statsråds-;
prot-1896--ak--15;21;https://betalab.kb.se/prot-1896--ak--15/prot_1896__ak__15-021.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--15.xml#L1749;51;1;28;har det förtroendet för jernvägsstyrelsen, att den ej föreslår några;
prot-1896--ak--15;21;https://betalab.kb.se/prot-1896--ak--15/prot_1896__ak__15-021.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--15.xml#L1749;51;1;35;den siste talarens uppfattning af frågan. I det ursprungliga förslaget;
prot-1896--ak--28;17;https://betalab.kb.se/prot-1896--ak--28/prot_1896__ak__28-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--28.xml#L1433;49;1;30;I båda fallen har motionärens förslag afstyrkts, och jag tror icke;
prot-1896--ak--28;17;https://betalab.kb.se/prot-1896--ak--28/prot_1896__ak__28-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--28.xml#L1433;49;1;35;och jag tror, att det ä skäl att hålla på en sådan åsigt.;
prot-1896--ak--28;17;https://betalab.kb.se/prot-1896--ak--28/prot_1896__ak__28-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--28.xml#L1433;49;1;40;handlagt ifrågavarande ärende, angiven förklaring rörande för-;
prot-1896--ak--31;36;https://betalab.kb.se/prot-1896--ak--31/prot_1896__ak__31-036.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--31.xml#L3137;50;1;9;kr., motsvarande en tull af 18 à 20 proc. af varans värde. Att nu,;
prot-1896--ak--31;36;https://betalab.kb.se/prot-1896--ak--31/prot_1896__ak__31-036.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--31.xml#L3137;50;1;25;hålles allmänheten i de mest aflägsna vrår af landet, är det, som;
prot-1896--ak--31;36;https://betalab.kb.se/prot-1896--ak--31/prot_1896__ak__31-036.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--31.xml#L3137;50;1;31;tullmotion, tullen å läder, andra slag, bestämmas till 65 öre och sko-;
prot-1896--ak--37;60;https://betalab.kb.se/prot-1896--ak--37/prot_1896__ak__37-060.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--37.xml#L4698;43;1;9;derför hemstält om en skrifvelse från Riksdagen till Kongl. Maj:t;
prot-1896--ak--37;60;https://betalab.kb.se/prot-1896--ak--37/prot_1896__ak__37-060.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--37.xml#L4698;43;1;13;melser i kommunallagarna. Således synes det mig, att utskottets;
prot-1896--ak--37;60;https://betalab.kb.se/prot-1896--ak--37/prot_1896__ak__37-060.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--ak--37.xml#L4698;43;1;38;§ 11.;
prot-1896--fk--12;26;https://betalab.kb.se/prot-1896--fk--12/prot_1896__fk__12-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--12.xml#L1981;41;1;1;Onsdagen den 18 Mars. 27 N:o 12.;
prot-1896--fk--12;26;https://betalab.kb.se/prot-1896--fk--12/prot_1896__fk__12-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--12.xml#L1981;41;1;24;af tullsatsen å ifrågavarande artikel, och dett har jag icke kunna;
prot-1896--fk--12;26;https://betalab.kb.se/prot-1896--fk--12/prot_1896__fk__12-026.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--12.xml#L1981;41;1;31;jag tillhör, en missbelatenhet, som tagit sit uttryckt I frågor sådana;
prot-1896--fk--19;67;https://betalab.kb.se/prot-1896--fk--19/prot_1896__fk__19-067.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--19.xml#L5828;40;1;11;positionen.;
prot-1896--fk--19;67;https://betalab.kb.se/prot-1896--fk--19/prot_1896__fk__19-067.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--19.xml#L5828;40;1;25;Nej — 24.;
prot-1896--fk--19;67;https://betalab.kb.se/prot-1896--fk--19/prot_1896__fk__19-067.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--19.xml#L5828;40;1;34;måtte göras i fôrhandingarna och att nästa omröstning skulle före-;
prot-1896--fk--8;12;https://betalab.kb.se/prot-1896--fk--8/prot_1896__fk__8-012.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--8.xml#L944;47;1;8;icke har velat eller kunnat komma i håg detta kyrkomötets beslut,;
prot-1896--fk--8;12;https://betalab.kb.se/prot-1896--fk--8/prot_1896__fk__8-012.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--8.xml#L944;47;1;20;melse, hvarför jag yrkar bifall till lagutskottets förslag;
prot-1896--fk--8;12;https://betalab.kb.se/prot-1896--fk--8/prot_1896__fk__8-012.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1896/prot-1896--fk--8.xml#L944;47;1;46;grund afstyrka motionen.;
prot-1897--ak--23;17;https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--23.xml#L1430;50;1;31;I det skede, hvari frågan nu föreligger, torde med all säkerhet;
prot-1897--ak--23;17;https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--23.xml#L1430;50;1;40;marne i Norrbottens län till en nyttig användning, och förslag i det;
prot-1897--ak--23;17;https://betalab.kb.se/prot-1897--ak--23/prot_1897__ak__23-017.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--23.xml#L1430;50;1;50;kan hafva ett finger med vid reglerandet af utvecklingen, ja, då har;
prot-1897--ak--24;69;https://betalab.kb.se/prot-1897--ak--24/prot_1897__ak__24-069.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--24.xml#L5631;42;1;31;Vinner nej, har kammaren, med afslag å utskottets hemställan,;
prot-1897--ak--24;69;https://betalab.kb.se/prot-1897--ak--24/prot_1897__ak__24-069.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--24.xml#L5631;42;1;34;"Votering utföll med 138 ja mot 56 nej; varande alltså ut-";
prot-1897--ak--24;69;https://betalab.kb.se/prot-1897--ak--24/prot_1897__ak__24-069.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--24.xml#L5631;42;1;38;Kammaren ledamöter åtskildes kl 4,5 e. m.;
prot-1897--ak--35;28;https://betalab.kb.se/prot-1897--ak--35/prot_1897__ak__35-028.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--35.xml#L2320;51;1;13;Men hvad är det nu, man är så rädd för? Man är rädd för,;
prot-1897--ak--35;28;https://betalab.kb.se/prot-1897--ak--35/prot_1897__ak__35-028.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--35.xml#L2320;51;1;25;om, när man betraktar slagthusafgiterna vid 50 slagthus i Tysk-;
prot-1897--ak--35;28;https://betalab.kb.se/prot-1897--ak--35/prot_1897__ak__35-028.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--ak--35.xml#L2320;51;1;45;utskottets förra betänkande inkommit, åtföljdt af herr Ohlssons;
prot-1897--fk--16;44;https://betalab.kb.se/prot-1897--fk--16/prot_1897__fk__16-044.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--16.xml#L3758;49;1;9;för metallindustrien? Det har nu, såsom herr statsrådet och chefen;
prot-1897--fk--16;44;https://betalab.kb.se/prot-1897--fk--16/prot_1897__fk__16-044.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--16.xml#L3758;49;1;29;modell från utlandet, och denna afgift anse de försvinnande liten i;
prot-1897--fk--16;44;https://betalab.kb.se/prot-1897--fk--16/prot_1897__fk__16-044.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--16.xml#L3758;49;1;33;vid våra tekniska skolor, här i landet just till följd deraf, att något;
prot-1897--fk--30;46;https://betalab.kb.se/prot-1897--fk--30/prot_1897__fk__30-046.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--30.xml#L3687;50;1;41;om det äfven förekommer här och der ett sådant fall, så tror jag,;
prot-1897--fk--30;46;https://betalab.kb.se/prot-1897--fk--30/prot_1897__fk__30-046.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--30.xml#L3687;50;1;44;liga statens embets- och tjentemän, civila såväl som militära. Att;
prot-1897--fk--30;46;https://betalab.kb.se/prot-1897--fk--30/prot_1897__fk__30-046.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1897/prot-1897--fk--30.xml#L3687;50;1;46;göra en sådan utredning är icke någon lätt sak, och när Första Kam-;
prot-1898--ak--31;72;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-072.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5647;47;1;7;tvärt om göra ett positivt förslag, nemligen att regeringen till nästa;
prot-1898--ak--31;72;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-072.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5647;47;1;18;jag säga från min ståndpunkt — som då komme att framställas,;
prot-1898--ak--31;73;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-073.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5724;46;1;29;holms stad. För min del vågar jag påstå, att af handligarna fram-;
prot-1898--ak--31;72;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-072.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5647;47;1;30;olyckor, som nyss beskrefvos af en af de senaste talarne, skulle stå;
prot-1898--ak--31;73;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-073.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5724;46;1;37;nytt teaterhus, och då kan det hända, att statens nya hus kommer;
prot-1898--ak--31;73;https://betalab.kb.se/prot-1898--ak--31/prot_1898__ak__31-073.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1898/prot-1898--ak--31.xml#L5724;46;1;43;friheten att begränsa, skulle komma att öfverskridas, Riksdagen;
prot-1899--ak--17;32;https://betalab.kb.se/prot-1899--ak--17/prot_1899__ak__17-032.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--17.xml#L2704;45;1;3;Fredholm i hans yrkande om återremiss.;
prot-1899--ak--17;32;https://betalab.kb.se/prot-1899--ak--17/prot_1899__ak__17-032.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--17.xml#L2704;45;1;8;meningslöst i mom. d) rörande uppgift från agent för utländskt;
prot-1899--ak--17;32;https://betalab.kb.se/prot-1899--ak--17/prot_1899__ak__17-032.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--17.xml#L2704;45;1;15;om det verkligen är några afsevärda belopp, som gå till agenter;
prot-1899--ak--24;20;https://betalab.kb.se/prot-1899--ak--24/prot_1899__ak__24-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--24.xml#L1831;50;1;14;Jag har från min hemtrakt någon erfarenhet i detta stycka.;
prot-1899--ak--24;20;https://betalab.kb.se/prot-1899--ak--24/prot_1899__ak__24-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--24.xml#L1831;50;1;23;Kongl. Maj:t och begärde dispensrättighet att utan examen få söka ;
prot-1899--ak--24;20;https://betalab.kb.se/prot-1899--ak--24/prot_1899__ak__24-020.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--24.xml#L1831;50;1;42;brist, som redan varat tre à fyra år, krävfer helt naturligt en mycket ;
prot-1899--ak--31;29;https://betalab.kb.se/prot-1899--ak--31/prot_1899__ak__31-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--31.xml#L2551;50;1;19;fördelarne i fråga om den ena eller andra af linierna, skulle vara;
prot-1899--ak--31;29;https://betalab.kb.se/prot-1899--ak--31/prot_1899__ak__31-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--31.xml#L2551;50;1;20;partisk.;
prot-1899--ak--31;29;https://betalab.kb.se/prot-1899--ak--31/prot_1899__ak__31-029.jp2/_view;https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1899/prot-1899--ak--31.xml#L2551;50;1;49;köpa eller bygga helt och hållet nytt — och han uttalade sig då;
