protocol_id	x	facs	github	NROWS	NCOLS	row_to_check	content	tricky	most_probable_line	lev
data/1906/prot-1906--fk--011.xml	6	https://betalab.kb.se/prot-1906--fk--11/prot_1906__fk__11-006.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1906/prot-1906--fk--11.xml#L423	48	1	15	större butikerna redan nu vid 7-tiden på aftonen. Om man skulle		större butikerna redan nu vid 7-tiden på aftonen. om man skulle	0
data/1906/prot-1906--fk--011.xml	6	https://betalab.kb.se/prot-1906--fk--11/prot_1906__fk__11-006.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1906/prot-1906--fk--11.xml#L423	48	1	16	få en lag om stängningstid, kan jag icke tänka mig, att en tidigare		få en lag om stängningstid, kan jag icke tänka mig, att en tidigare	0
data/1906/prot-1906--fk--033.xml	70	https://betalab.kb.se/prot-1906--fk--33/prot_1906__fk__33-070.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1906/prot-1906--fk--33.xml#L5097	48	1	8	gång på erforderligt bränsle äfven under pågående krig eller		gång på erforderligt bränsle äfven under pågående krig eller	0
data/1906/prot-1906--fk--033.xml	70	https://betalab.kb.se/prot-1906--fk--33/prot_1906__fk__33-070.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1906/prot-1906--fk--33.xml#L5097	48	1	21	vägar äfvensom andra för statens verk legagnade lokaler måtte,		vägar äfvensom andra för statens verk begagnade lokaler måtte,	1
data/1906/prot-1906--fk--033.xml	70	https://betalab.kb.se/prot-1906--fk--33/prot_1906__fk__33-070.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1906/prot-1906--fk--33.xml#L5097	48	1	29	muntrande af torfskolor. Därjämte har Riksdagen beviljat en		muntrande af torfskolor. därjämte har riksdagen beviljat en	0
data/1907/prot-1907--ak--010.xml	15	https://betalab.kb.se/prot-1907--ak--10/prot_1907__ak__10-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--10.xml#L1255	47	1	7	Det anfördes här, att den ryska regeringen skulle genom		det anfördes här, att den ryska regeringen skulle genom	0
data/1907/prot-1907--ak--010.xml	15	https://betalab.kb.se/prot-1907--ak--10/prot_1907__ak__10-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--10.xml#L1255	47	1	36	här i landet fruktansvärdt frikostig. (Han syftar på den personliga)		här i landet fruktansvärdt frikostig. (han syftar på den personliga 	1
data/1907/prot-1907--ak--010.xml	15	https://betalab.kb.se/prot-1907--ak--10/prot_1907__ak__10-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--10.xml#L1255	47	1	44	inför det fruktansvärda ansvar, om hvilket jag tillät mig att tala i min		inför det fruktansvärda ansvar, om hvilket jag tillät mig att tala i min	0
data/1907/prot-1907--ak--019.xml	41	https://betalab.kb.se/prot-1907--ak--19/prot_1907__ak__19-041.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--19.xml#L3116	48	1	12	oriktigt. Men det kanske äfven har sitt berättigande. Jag har		oriktigt. men det kanske äfven har sitt berättigande. jag har	0
data/1907/prot-1907--ak--019.xml	41	https://betalab.kb.se/prot-1907--ak--19/prot_1907__ak__19-041.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--19.xml#L3116	48	1	28	om stammarna icke varit kända, exporten aldrig kunnat taga		om stammarna icke varit kända, exporten aldrig kunnat taga	0
data/1907/prot-1907--ak--019.xml	41	https://betalab.kb.se/prot-1907--ak--19/prot_1907__ak__19-041.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--19.xml#L3116	48	1	36	öka stammarna. Men jag hemställer till de herrar, som äro		öka stammarna. men jag hemställer till de herrar, som äro	0
data/1907/prot-1907--ak--026.xml	68	https://betalab.kb.se/prot-1907--ak--26/prot_1907__ak__26-068.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--26.xml#L5445	36	1	13	och med 25, 27, 28, 38 och 65 §§ riksdagsordningen m. m.;		och med 25, 27, 28, 38 och 65 $8 riksdagsordningen m. m.;	2
data/1907/prot-1907--ak--026.xml	68	https://betalab.kb.se/prot-1907--ak--26/prot_1907__ak__26-068.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--26.xml#L5445	36	1	25	§ 12.		§ 13.	1
data/1907/prot-1907--ak--026.xml	68	https://betalab.kb.se/prot-1907--ak--26/prot_1907__ak__26-068.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--26.xml#L5445	36	1	31	ökning af fonden för torfindustriens befrämjande;		ökning af fonden för torfindustriens befrämjande;	0
data/1907/prot-1907--ak--053.xml	0	https://betalab.kb.se/prot-1907--ak--53/prot_1907__ak__53-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--53.xml#L61	38	1	10	6, 7, 8, 10, 11, 13 till och med 22, 25, 28 och 38 riksdagsordningen		 6, 7 8, 10, 11, 13 till och med 22, 25, 28 och 38 riksdagsordningen	2
data/1907/prot-1907--ak--053.xml	0	https://betalab.kb.se/prot-1907--ak--53/prot_1907__ak__53-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--53.xml#L61	38	1	18	sas väl, den känslan tränger sig på mig, säger jag, då jag finner,		sas väl, den känslan tränger sig på mig, säger jag, då jag finner,	0
data/1907/prot-1907--ak--053.xml	0	https://betalab.kb.se/prot-1907--ak--53/prot_1907__ak__53-000.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--53.xml#L61	38	1	36	omkring det förslag, som funnit sitt uttryck i herr Hans Anderssons		omkring det förslag, som funnit sitt uttryck i herr hans anderssons	0
data/1907/prot-1907--ak--059.xml	14	https://betalab.kb.se/prot-1907--ak--59/prot_1907__ak__59-014.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--59.xml#L1191	41	1	8	position oförändrad. Men efter hvad vi nu hafva hört från stats-		position oförändrad. men efter hvad vi nu hafva hört från statsr	1
data/1907/prot-1907--ak--059.xml	14	https://betalab.kb.se/prot-1907--ak--59/prot_1907__ak__59-014.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--59.xml#L1191	41	1	9	rådsbanken, torde det icke vara behöfligt att Andra Kammaren ge-		rådsbänken, torde det icke vara behöfligt att andra kammaren gen	2
data/1907/prot-1907--ak--059.xml	14	https://betalab.kb.se/prot-1907--ak--59/prot_1907__ak__59-014.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--ak--59.xml#L1191	41	1	39	Vidare anfördes ej. Utskottets hemställan bifölls.		vidare anfördes ej. utskottets hemställan bifölls.	0
data/1907/prot-1907--fk--018.xml	5	https://betalab.kb.se/prot-1907--fk--18/prot_1907__fk__18-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--18.xml#L335	48	1	19	och för beredande af hyresersättning åt de i f. d. IndeIndebetonska huset		ten och för beredande af hyresersättning åt de i f. d. indebetouska huset	9
data/1907/prot-1907--fk--018.xml	5	https://betalab.kb.se/prot-1907--fk--18/prot_1907__fk__18-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--18.xml#L335	48	1	21	nu boende personer disponerats ett belopp af tillhopa högst 522,200		nu boende personer disponerats ett belopp af tillhopa högst 522,200	0
data/1907/prot-1907--fk--018.xml	5	https://betalab.kb.se/prot-1907--fk--18/prot_1907__fk__18-005.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--18.xml#L335	48	1	42	till vidtagande af den ominredning och de förändrade anordningar		till vidtagande af den ominredning och de förändrade anordningar	0
data/1907/prot-1907--fk--043.xml	15	https://betalab.kb.se/prot-1907--fk--43/prot_1907__fk__43-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--43.xml#L1263	46	1	21	herr Fränckel: Då jag vid kammarens förra behandling af		att förvänta, att de, som vid frågans förra behandling 	26
data/1907/prot-1907--fk--043.xml	15	https://betalab.kb.se/prot-1907--fk--43/prot_1907__fk__43-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--43.xml#L1263	46	1	35	lördags deltog jag icke i debatten, men vid frågans slutliga afgörande		lördags deltog jag icke i debatten, men vid frågans slutliga afgörande	0
data/1907/prot-1907--fk--043.xml	15	https://betalab.kb.se/prot-1907--fk--43/prot_1907__fk__43-015.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--43.xml#L1263	46	1	40	införandet af arfvode till Första Kammarens ledamöter. Då nu		införandet af arfvode till första kammarens ledamöter. då nu	0
data/1907/prot-1907--fk--044.xml	39	https://betalab.kb.se/prot-1907--fk--44/prot_1907__fk__44-039.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--44.xml#L2881	48	1	1	N:o 44. 40 Onsdagen den 15 Maj.		40 onsdagen den 15 maj.	8
data/1907/prot-1907--fk--044.xml	39	https://betalab.kb.se/prot-1907--fk--44/prot_1907__fk__44-039.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--44.xml#L2881	48	1	20	hvilka sådana tilläggtullar icke stadgas, får man nöja sig med		hvilka sådana tilläggstullar icke stadgas, får man nöja sig me	2
data/1907/prot-1907--fk--044.xml	39	https://betalab.kb.se/prot-1907--fk--44/prot_1907__fk__44-039.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1907/prot-1907--fk--44.xml#L2881	48	1	46	sökning af den saken. Enligt min mening är det nämligen själf-		sökning af den saken. enligt min mening är det nämligen själff	1
data/1908/prot-1908--ak--013.xml	6	https://betalab.kb.se/prot-1908--ak--13/prot_1908__ak__13-006.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--13.xml#L523	48	1	11	behofvet påkalladt, utan vederbörande kommunalmyndigheters hörande.		behofvet påkalladt, utan vederbörande kommunalmyndigheters hörande,	1
data/1908/prot-1908--ak--013.xml	6	https://betalab.kb.se/prot-1908--ak--13/prot_1908__ak__13-006.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--13.xml#L523	48	1	31	gifva efter för den åskådning, som gör sig gällande, att ett sådant		gifva efter för den åskådning, som gör sig gällande, att ett sådant	0
data/1908/prot-1908--ak--013.xml	6	https://betalab.kb.se/prot-1908--ak--13/prot_1908__ak__13-006.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--13.xml#L523	48	1	35	återfinnes på sidan 13 af det föreliggande betänkandet. I detta		återfinnes på sidan 13 af det föreliggande betänkandet. i detta	0
data/1908/prot-1908--ak--043.xml	51	https://betalab.kb.se/prot-1908--ak--43/prot_1908__ak__43-051.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--43.xml#L3870	48	1	23	mitté att framkomma med förslag rörande folkskoleseminariernas		mitté att framkomma med förslag rörande folkskoleseminariernas	0
data/1908/prot-1908--ak--043.xml	51	https://betalab.kb.se/prot-1908--ak--43/prot_1908__ak__43-051.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--43.xml#L3870	48	1	29	men af det uppdrag, nämnda kommittés uppgift att skaffa.		 ramen af det uppdrag, nämnda kommitté fått åt sig anför	18
data/1908/prot-1908--ak--043.xml	51	https://betalab.kb.se/prot-1908--ak--43/prot_1908__ak__43-051.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--43.xml#L3870	48	1	48	flera nya enkelseminarier. Hvilketdera sättet för tillgodoseende af		flera nya enkelseminarier. hvilketdera sättet för tillgodoseende af	0
data/1908/prot-1908--ak--062.xml	16	https://betalab.kb.se/prot-1908--ak--62/prot_1908__ak__62-016.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--62.xml#L1325	48	1	12	bud, måste det vara ett allmänt intresse, som ligger bakom. Så		bud, måste det vara ett allmänt intresse, som ligger bakom. så	0
data/1908/prot-1908--ak--062.xml	16	https://betalab.kb.se/prot-1908--ak--62/prot_1908__ak__62-016.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--62.xml#L1325	48	1	14	Såsom stöd för att det bör vara så, som Kungl. Maj:t hand-		såsom stöd för att det bör vara så, som kungl. maj:t handl	1
data/1908/prot-1908--ak--062.xml	16	https://betalab.kb.se/prot-1908--ak--62/prot_1908__ak__62-016.jp2/_view	https://github.com/welfare-state-analytics/riksdagen-corpus/blob/main/corpus/protocols/1908/prot-1908--ak--62.xml#L1325	48	1	16	hälsovårdsstadgan. Det talar om »för hälsan menliga handte-		hälsovårdsstadgan. det talar om »för hälsan menliga handter	1
